# timestamp x y z roll pitch yaw
0.0 0.2 0.0 0.45 0.0 1.570796327 0.0
0.02002002002002002 0.2 -0.0012578866632135502 0.4499960442637366 0.0 1.570796327 0.0
0.04004004004004004 0.2 -0.002515723567748212 0.44998417721142514 0.0 1.570796327 0.0
0.06006006006006006 0.2 -0.003773460956893418 0.44996439931249466 0.0 1.570796327 0.0
0.08008008008008008 0.2 -0.00503104907787517 0.4499367113493068 0.0 1.570796327 0.0
0.10010010010010009 0.2 -0.00628843818382412 0.4499011144171243 0.0 1.570796327 0.0
0.12012012012012012 0.2 -0.007545578535743436 0.449857609924068 0.0 1.570796327 0.0
0.14014014014014015 0.2 -0.008802420404476333 0.4498061995910609 0.0 1.570796327 0.0
0.16016016016016016 0.2 -0.010058914072673238 0.4497468854517601 0.0 1.570796327 0.0
0.18018018018018017 0.2 -0.011315009836758469 0.44967966985247665 0.0 1.570796327 0.0
0.20020020020020018 0.2 -0.012570658008896389 0.4496045554520822 0.0 1.570796327 0.0
0.22022022022022023 0.2 -0.013825808918956909 0.4495215452219046 0.0 1.570796327 0.0
0.24024024024024024 0.2 -0.015080412916480318 0.44943064244560926 0.0 1.570796327 0.0
0.2602602602602603 0.2 -0.016334420372641326 0.44933185071907056 0.0 1.570796327 0.0
0.2802802802802803 0.2 -0.017587781682212252 0.4492251739502286 0.0 1.570796327 0.0
0.3003003003003003 0.2 -0.01884044726552525 0.4491106163589349 0.0 1.570796327 0.0
0.3203203203203203 0.2 -0.02009236757043359 0.44898818247678574 0.0 1.570796327 0.0
0.34034034034034033 0.2 -0.021343493074271778 0.4488578771469426 0.0 1.570796327 0.0
0.36036036036036034 0.2 -0.022593774285814567 0.4487197055239406 0.0 1.570796327 0.0
0.38038038038038036 0.2 -0.02384316174723467 0.4485736730734847 0.0 1.570796327 0.0
0.40040040040040037 0.2 -0.025091606036059207 0.4484197855722337 0.0 1.570796327 0.0
0.42042042042042044 0.2 -0.02633905776712472 0.44825804910757105 0.0 1.570796327 0.0
0.44044044044044045 0.2 -0.02758546759453072 0.44808847007736496 0.0 1.570796327 0.0
0.46046046046046046 0.2 -0.02883078621359166 0.4479110551897144 0.0 1.570796327 0.0
0.4804804804804805 0.2 -0.030074964362787338 0.44772581146268453 0.0 1.570796327 0.0
0.5005005005005005 0.2 -0.03131795282571153 0.44753274622402867 0.0 1.570796327 0.0
0.5205205205205206 0.2 -0.03255970243301886 0.44733186711089845 0.0 1.570796327 0.0
0.5405405405405406 0.2 -0.033800164064369816 0.4471231820695417 0.0 1.570796327 0.0
0.5605605605605606 0.2 -0.0350392886503738 0.4469066993549884 0.0 1.570796327 0.0
0.5805805805805806 0.2 -0.03627702717453021 0.44668242753072374 0.0 1.570796327 0.0
0.6006006006006006 0.2 -0.03751333067516743 0.44645037546834965 0.0 1.570796327 0.0
0.6206206206206206 0.2 -0.03874815024737953 0.4462105523472336 0.0 1.570796327 0.0
0.6406406406406406 0.2 -0.03998143704496092 0.4459629676541459 0.0 1.570796327 0.0
0.6606606606606606 0.2 -0.041213142282338515 0.4457076311828839 0.0 1.570796327 0.0
