# timestamp x y z roll pitch yaw
0.0 0.385 -0.75 1.88 -3.141592653589793 1.5707963267948966 2.356194490192345
0.03003003003003003 0.385 -0.7511320979968922 1.879996439837363 -3.141592653589793 1.5707963267948966 2.356194490192345
0.06006006006006006 0.385 -0.7522641512109733 1.8799857594902825 -3.141592653589793 1.5707963267948966 2.356194490192345
0.09009009009009009 0.385 -0.7533961148612041 1.879967959381245 -3.141592653589793 1.5707963267948966 2.356194490192345
0.12012012012012012 0.385 -0.7545279441700876 1.879943040214376 -3.141592653589793 1.5707963267948966 2.356194490192345
0.15015015015015015 0.385 -0.7556595943654417 1.8799110029754118 -3.141592653589793 1.5707963267948966 2.356194490192345
0.18018018018018017 0.385 -0.7567910206821691 1.879871848931661 -3.141592653589793 1.5707963267948966 2.356194490192345
0.21021021021021022 0.385 -0.7579221783640288 1.8798255796319547 -3.141592653589793 1.5707963267948966 2.356194490192345
0.24024024024024024 0.385 -0.7590530226654059 1.8797721969065841 -3.141592653589793 1.5707963267948966 2.356194490192345
0.2702702702702703 0.385 -0.7601835088530826 1.879711702867229 -3.141592653589793 1.5707963267948966 2.356194490192345
0.3003003003003003 0.385 -0.7613135922080068 1.879644099906874 -3.141592653589793 1.5707963267948966 2.356194490192345
0.3303303303303303 0.385 -0.7624432280270612 1.879569390699714 -3.141592653589793 1.5707963267948966 2.356194490192345
0.36036036036036034 0.385 -0.7635723716248323 1.8794875782010483 -3.141592653589793 1.5707963267948966 2.356194490192345
0.39039039039039036 0.385 -0.7647009783353772 1.8793986656471635 -3.141592653589793 1.5707963267948966 2.356194490192345
0.42042042042042044 0.385 -0.765829003513991 1.8793026565552058 -3.141592653589793 1.5707963267948966 2.356194490192345
0.45045045045045046 0.385 -0.7669564025389727 1.8791995547230413 -3.141592653589793 1.5707963267948966 2.356194490192345
0.4804804804804805 0.385 -0.7680831308133902 1.879089364229107 -3.141592653589793 1.5707963267948966 2.356194490192345
0.5105105105105106 0.385 -0.7692091437668446 1.8789720894322484 -3.141592653589793 1.5707963267948966 2.356194490192345
